data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-14 03:34:09.752796,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153689604975253520,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-14 03:34:09.752796,2018-09-14 05:32:02.904783,117.0,True,18,2018-09-14 04:55:27,21.100796198749435,33.0,31.0,31.4627,1.064516129032258,33.0,31.0,31.4627,1.064516129032258
training,2018-09-14 03:34:09.752796,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153689604975253520,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-14 03:34:09.752796,2018-09-14 05:32:02.904783,117.0,True,27,2018-09-14 04:33:27,28.449860938114,55.0,34.0,31.385900000000003,1.6176470588235294,22.0,14.0,14.4545,1.5714285714285714
training,2018-09-14 03:34:09.752796,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153689604975253520,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-14 03:34:09.752796,2018-09-14 05:32:02.904783,117.0,False,28,2018-09-14 04:33:27,28.449860938114,55.0,34.0,31.385900000000003,1.6176470588235294,0.0,0.0,0.0,-1.0
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,True,22,2018-10-01 07:47:32,22.51538356222993,24.0,18.0,25.4254,1.3333333333333333,24.0,18.0,25.4254,1.3333333333333333
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,True,44,2018-10-01 07:26:38,44.57250210153593,44.0,35.0,49.3142,1.2571428571428571,20.0,16.0,23.8888,1.25
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,True,66,2018-10-01 07:05:32,66.7477970023048,66.0,52.0,73.58619999999999,1.2692307692307692,21.0,17.0,24.272,1.2352941176470589
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND344022AAB,Balotra_BsnoiHPL_D (Rajasthan),IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),2018-10-01 06:29:58.932771,2018-10-01 08:12:01.833964,102.0,False,83,2018-10-01 06:41:37,83.98013963012396,89.0,68.0,95.8949,1.3088235294117647,23.0,15.0,22.3087,1.5333333333333334
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),2018-10-01 13:37:47.669659,2018-10-01 14:54:22.489909,76.0,True,22,2018-10-01 14:29:32,22.22941934250386,21.0,17.0,23.841,1.2352941176470589,21.0,17.0,23.841,1.2352941176470589
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),2018-10-01 13:37:47.669659,2018-10-01 14:54:22.489909,76.0,True,44,2018-10-01 14:08:32,44.41921047498708,42.0,34.0,47.9815,1.2352941176470589,21.0,17.0,24.1405,1.2352941176470589
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),2018-10-01 13:37:47.669659,2018-10-01 14:54:22.489909,76.0,False,49,2018-10-01 13:47:30,49.37831271841919,63.0,44.0,62.12,1.431818181818182,21.0,10.0,14.1385,2.1
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,22,2018-10-02 02:57:00,22.030735773001805,62.0,19.0,27.0527,3.263157894736842,62.0,19.0,27.0527,3.263157894736842
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,44,2018-10-02 02:11:33,44.58035757308905,107.0,39.0,54.5134,2.743589743589744,45.0,19.0,27.4607,2.3684210526315788
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,66,2018-10-01 23:29:30,66.47896221205201,270.0,59.0,83.3574,4.576271186440678,162.0,20.0,28.844,8.1
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,88,2018-10-01 22:59:29,88.13318859362784,300.0,80.0,113.7787,3.75,30.0,21.0,30.4213,1.4285714285714286
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,True,110,2018-10-01 15:47:32,110.18087887367346,731.0,107.0,147.14579999999998,6.831775700934579,431.0,26.0,33.3672,16.576923076923077
test,2018-10-01 03:35:21.353049,thanos::sroute:8a6d78dc-4752-4bc6-9dee-8394a3a40a92,FTL,trip-153836492135280209,IND342301AAA,Phalodi_PalikDPP_D (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-10-01 14:54:22.489909,2018-10-02 04:22:36.804733,808.0,False,123,2018-10-01 15:11:36,123.0279190688619,767.0,128.0,169.5159,5.9921875,35.0,20.0,22.3701,1.75
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,22,2018-09-17 18:43:20,22.761425698223317,26.0,24.0,26.4249,1.0833333333333333,26.0,24.0,26.4249,1.0833333333333333
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,44,2018-09-17 18:07:19,44.38092441888482,62.0,42.0,55.0734,1.4761904761904765,36.0,28.0,31.1839,1.2857142857142858
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,66,2018-09-17 17:25:19,73.61341330961616,104.0,69.0,90.4765,1.5072463768115942,42.0,32.0,34.528400000000005,1.3125
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,True,88,2018-09-17 16:53:17,89.88420814047008,136.0,82.0,111.1823,1.6585365853658536,32.0,15.0,19.219900000000003,2.1333333333333333
training,2018-09-17 13:20:08.071731,thanos::sroute:d81088e2-9ccd-43e9-9260-3e8563332ca9,FTL,trip-153719042282624987,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 13:20:08.071731,2018-09-17 19:10:03.446452,349.0,False,101,2018-09-17 15:57:23,101.54191250545996,192.0,98.0,131.3353,1.959183673469388,55.0,25.0,26.2042,2.2
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-10-03 23:24:57.864330,2018-10-04 00:21:58.203266,57.0,True,22,2018-10-03 23:24:57.864330,22.989320818349128,50.0,28.0,28.2656,1.7857142857142858,50.0,28.0,28.2656,1.7857142857142858
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-10-03 23:24:57.864330,2018-10-04 00:21:58.203266,57.0,False,22,2018-10-03 23:24:57.864330,22.989320818349128,50.0,28.0,28.2656,1.7857142857142858,0.0,0.0,0.0,-1.0
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384170AAA,Unjha_DC (Gujarat),IND384265AAB,Patan_Central_D_2 (Gujarat),2018-10-04 00:21:58.203266,2018-10-04 00:53:48.545694,31.0,True,22,2018-10-04 00:26:37.779295,22.531941408324155,27.0,22.0,24.9425,1.2272727272727273,27.0,22.0,24.9425,1.2272727272727273
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384170AAA,Unjha_DC (Gujarat),IND384265AAB,Patan_Central_D_2 (Gujarat),2018-10-04 00:21:58.203266,2018-10-04 00:53:48.545694,31.0,False,24,2018-10-04 00:21:58.203266,24.550591080983235,31.0,24.0,27.1193,1.2916666666666667,4.0,2.0,2.1767,2.0
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-10-04 00:53:48.545694,2018-10-04 02:53:43.565042,119.0,True,22,2018-10-04 01:59:55,24.079950338008334,29.0,33.0,27.6304,0.8787878787878788,29.0,33.0,27.6304,0.8787878787878788
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-10-04 00:53:48.545694,2018-10-04 02:53:43.565042,119.0,True,44,2018-10-04 01:31:52,45.70229522645876,58.0,58.0,52.0735,1.0,28.0,25.0,24.4431,1.12
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-10-04 00:53:48.545694,2018-10-04 02:53:43.565042,119.0,False,60,2018-10-04 01:02:58.668656,60.28974727409685,86.0,75.0,83.59110000000001,1.1466666666666667,28.0,24.0,26.2066,1.1666666666666667
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2018-10-04 02:53:43.565042,2018-10-04 03:30:21.541336,36.0,True,22,2018-10-04 03:05:53,22.746394835949157,24.0,30.0,24.3353,0.8,24.0,30.0,24.3353,0.8
test,2018-10-03 23:24:57.864330,thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,FTL,trip-153860909786408355,IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2018-10-04 02:53:43.565042,2018-10-04 03:30:21.541336,36.0,False,27,2018-10-04 02:53:43.565042,27.19998374532498,36.0,37.0,29.7998,0.972972972972973,12.0,6.0,5.4645,2.0
training,2018-09-19 11:38:22.408484,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,trip-153735710240820260,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-19 11:38:22.408484,2018-09-19 14:06:49.797337,148.0,True,9,2018-09-19 13:29:19,9.76930696153005,26.0,10.0,11.8928,2.6,26.0,10.0,11.8928,2.6
training,2018-09-19 11:38:22.408484,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,trip-153735710240820260,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-19 11:38:22.408484,2018-09-19 14:06:49.797337,148.0,True,18,2018-09-19 13:07:57,18.293050510292403,48.0,18.0,23.0033,2.6666666666666665,21.0,7.0,11.1105,3.0
training,2018-09-19 11:38:22.408484,thanos::sroute:ad01057e-be3e-42d5-8380-4fd6d174ec89,Carting,trip-153735710240820260,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-19 11:38:22.408484,2018-09-19 14:06:49.797337,148.0,False,21,2018-09-19 12:44:01,21.0808853390808,71.0,24.0,28.02,2.958333333333333,23.0,5.0,5.0167,4.6
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-26 04:55:30.538813,2018-09-26 07:27:49.004122,152.0,True,9,2018-09-26 06:51:57,9.540418511090284,30.0,13.0,12.9575,2.3076923076923075,30.0,13.0,12.9575,2.3076923076923075
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-26 04:55:30.538813,2018-09-26 07:27:49.004122,152.0,False,16,2018-09-26 06:41:58,16.49585765497156,40.0,17.0,19.2037,2.3529411764705883,9.0,5.0,8.0084,1.8
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-26 07:27:49.004122,2018-09-26 08:47:14.755038,79.0,True,9,2018-09-26 08:01:55,9.287864179058202,40.0,7.0,10.657,5.714285714285714,40.0,7.0,10.657,5.714285714285714
training,2018-09-26 04:55:30.538813,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153793773053856692,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-26 07:27:49.004122,2018-09-26 08:47:14.755038,79.0,False,16,2018-09-26 07:39:56,16.740816022937825,62.0,16.0,19.7591,3.875,21.0,10.0,10.311,2.1
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND683511AAA,Aluva_Peedika_H (Kerala),IND000000ABA,Cochin_Chtrpuza_D (Kerala),2018-09-27 18:57:07.817933,2018-09-28 01:58:27.481295,421.0,True,9,2018-09-28 01:26:36,10.014969877661528,18.0,18.0,13.9262,1.0,18.0,18.0,13.9262,1.0
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND683511AAA,Aluva_Peedika_H (Kerala),IND000000ABA,Cochin_Chtrpuza_D (Kerala),2018-09-27 18:57:07.817933,2018-09-28 01:58:27.481295,421.0,True,18,2018-09-28 01:08:35,18.19284843180117,36.0,28.0,24.1251,1.2857142857142858,18.0,12.0,11.927700000000002,1.5
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND683511AAA,Aluva_Peedika_H (Kerala),IND000000ABA,Cochin_Chtrpuza_D (Kerala),2018-09-27 18:57:07.817933,2018-09-28 01:58:27.481295,421.0,False,19,2018-09-28 01:08:35,19.0220389148261,36.0,28.0,24.6111,1.2857142857142858,0.0,0.0,0.4861,-1.0
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND000000ABA,Cochin_Chtrpuza_D (Kerala),IND683565AAA,Kunnathund_Pringla_D (Kerala),2018-09-28 01:58:27.481295,2018-09-28 03:55:06.214778,116.0,True,9,2018-09-28 02:41:46,9.093503439294151,68.0,16.0,12.7006,4.25,68.0,16.0,12.7006,4.25
test,2018-09-27 18:57:07.817933,thanos::sroute:69a1fd98-6014-465b-ab22-872aac85e271,Carting,trip-153807462781768214,IND000000ABA,Cochin_Chtrpuza_D (Kerala),IND683565AAA,Kunnathund_Pringla_D (Kerala),2018-09-28 01:58:27.481295,2018-09-28 03:55:06.214778,116.0,False,10,2018-09-28 02:35:44,10.923381043212435,75.0,18.0,14.5628,4.166666666666667,6.0,2.0,1.8623,3.0
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,22,2018-09-24 12:06:10,22.463104718967536,25.0,16.0,24.0301,1.5625,25.0,16.0,24.0301,1.5625
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,44,2018-09-24 11:34:05,44.030846104248326,58.0,53.0,67.76389999999999,1.0943396226415094,32.0,36.0,43.7338,0.8888888888888888
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,66,2018-09-24 11:12:07,66.47061340918846,79.0,63.0,81.6412,1.253968253968254,21.0,16.0,22.8687,1.3125
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,88,2018-09-24 10:50:03,88.29040599568648,102.0,79.0,104.6682,1.2911392405063291,22.0,16.0,23.027,1.375
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,110,2018-09-24 10:18:04,111.92950093475356,134.0,98.0,129.2871,1.3673469387755102,31.0,18.0,24.6188,1.7222222222222223
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,132,2018-09-24 09:58:11,132.2571466920977,153.0,113.0,150.5623,1.353982300884956,19.0,15.0,21.3367,1.2666666666666666
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,154,2018-09-24 09:30:29,159.91501422805786,181.0,135.0,181.7029,1.3407407407407408,27.0,21.0,31.1407,1.2857142857142858
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,176,2018-09-24 09:12:10,176.58067867127153,199.0,147.0,198.9607,1.3537414965986394,18.0,12.0,17.2577,1.5
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,198,2018-09-24 08:52:13,200.0972108934243,219.0,164.0,223.2847,1.3353658536585369,19.0,17.0,24.324,1.1176470588235294
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,220,2018-09-24 08:34:13,220.26386372341804,237.0,180.0,245.3634,1.3166666666666669,18.0,15.0,22.0787,1.2
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,242,2018-09-24 06:48:04,242.13563645524388,344.0,205.0,271.9937,1.6780487804878048,106.0,25.0,26.6304,4.24
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,False,252,2018-09-24 04:14:05,252.15990076497067,498.0,212.0,281.0211,2.349056603773585,153.0,17.0,15.2224,9.0
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,22,2018-09-24 19:40:05,22.46197609119601,19.0,20.0,29.2719,0.95,19.0,20.0,29.2719,0.95
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,44,2018-09-24 19:04:04,44.98306328319544,56.0,38.0,55.6662,1.4736842105263157,36.0,18.0,26.3943,2.0
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,66,2018-09-24 18:36:03,67.10325356039426,84.0,61.0,87.3638,1.3770491803278688,28.0,22.0,31.6975,1.2727272727272727
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,88,2018-09-24 18:08:03,88.48404768605947,112.0,130.0,138.9323,0.8615384615384616,28.0,75.0,60.0755,0.3733333333333333
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,110,2018-09-24 17:40:03,110.0828010623444,140.0,146.0,172.0104,0.958904109589041,28.0,79.0,76.7188,0.3544303797468354
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,132,2018-09-24 16:52:04,132.679254701689,188.0,161.0,197.2718,1.1677018633540373,47.0,16.0,23.323,2.9375
